ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,risk_score,risk_label
10180,35,72.03,6,2521.05,11/11/2003,Shipped,4,11,2003,Motorcycles,69,S24_2360,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small,0.6131481056201507,Médio
10148,21,73.6,4,1545.6,09/11/2003,Shipped,3,9,2003,Classic Cars,90,S24_2766,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,0.7152089766949025,Alto
10172,22,74.51,1,1639.22,11/05/2003,Shipped,4,11,2003,Classic Cars,90,S24_2766,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Small,0.2496960495066033,Baixo
10182,36,73.6,14,2649.6,11/12/2003,Shipped,4,11,2003,Classic Cars,90,S24_2766,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,0.012965076220369309,Baixo
10204,47,96.32,8,4527.04,12/02/2003,Shipped,4,12,2003,Classic Cars,90,S24_2766,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,0.18549331345852324,Baixo
10302,49,100.0,5,5298.86,10/06/2003,Shipped,4,10,2003,Classic Cars,90,S24_2766,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,0.5170125726978696,Médio
10114,24,30.06,1,721.44,04/01/2003,Shipped,2,4,2003,Classic Cars,35,S24_2840,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Small,0.4089058283457338,Médio
10127,39,38.19,12,1489.41,06/03/2003,Shipped,2,6,2003,Classic Cars,35,S24_2840,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Small,0.3294330411939322,Baixo
10141,21,42.43,6,891.03,08/01/2003,Shipped,3,8,2003,Classic Cars,35,S24_2840,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,0.5471434735709201,Médio
10175,37,31.12,2,1151.44,11/06/2003,Shipped,4,11,2003,Classic Cars,35,S24_2840,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,0.23265308272021212,Baixo
10207,42,29.7,8,1247.4,12/09/2003,Shipped,4,12,2003,Classic Cars,35,S24_2840,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,Small,0.5148641948380849,Médio
10143,27,60.97,8,1646.19,08/10/2003,Shipped,3,8,2003,Planes,68,S24_2841,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small,0.48921111525523914,Médio
10155,23,72.62,6,1670.26,10/06/2003,Shipped,4,10,2003,Planes,68,S24_2841,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,0.36577055102457023,Médio
10178,34,80.84,5,2748.56,11/08/2003,Shipped,4,11,2003,Planes,68,S24_2841,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small,0.33295741645950244,Médio
10148,34,100.0,3,4392.12,09/11/2003,Shipped,3,9,2003,Classic Cars,117,S24_2887,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,0.6755582711078993,Alto
10173,23,100.0,16,2728.03,11/05/2003,Shipped,4,11,2003,Classic Cars,117,S24_2887,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,0.2514248778464214,Baixo
10182,20,100.0,13,2395.8,11/12/2003,Shipped,4,11,2003,Classic Cars,117,S24_2887,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,0.04840770444280989,Baixo
10204,42,100.0,7,4242.0,12/02/2003,Shipped,4,12,2003,Classic Cars,117,S24_2887,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,0.16923498958215605,Baixo
10302,45,100.0,4,5548.95,10/06/2003,Shipped,4,10,2003,Classic Cars,117,S24_2887,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,0.5086098380710363,Médio
10109,29,32.1,6,930.9,03/10/2003,Shipped,1,3,2003,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Small,0.7019464626702441,Alto
10122,39,30.96,4,1207.44,05/08/2003,Shipped,2,5,2003,Classic Cars,37,S24_2972,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small,0.44125842672839843,Médio
10135,20,35.87,1,717.4,07/02/2003,Shipped,3,7,2003,Classic Cars,37,S24_2972,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,0.262953267659101,Baixo
10147,25,42.67,1,1066.75,09/05/2003,Shipped,3,9,2003,Classic Cars,37,S24_2972,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Small,0.5952439435145788,Médio
10160,42,37.0,2,1554.0,10/11/2003,Shipped,4,10,2003,Classic Cars,37,S24_2972,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,,Chandler,Michael,Small,0.42700209259292515,Médio
10171,36,35.49,4,1277.64,11/05/2003,Shipped,4,11,2003,Classic Cars,37,S24_2972,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Small,0.4542377655246342,Médio
10181,37,42.67,8,1578.79,11/12/2003,Shipped,4,11,2003,Classic Cars,37,S24_2972,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small,0.33390482727983845,Médio
10203,21,37.0,2,777.0,12/02/2003,Shipped,4,12,2003,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,0.3643143336026454,Médio
10301,48,34.36,10,1649.28,10/05/2003,Shipped,4,10,2003,Classic Cars,37,S24_2972,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,0.6519305192952233,Médio
10105,44,72.58,4,3193.52,02/11/2003,Shipped,1,2,2003,Vintage Cars,88,S24_3151,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,0.36092902848521224,Médio
10129,41,94.71,4,3883.11,06/12/2003,Shipped,2,6,2003,Vintage Cars,88,S24_3151,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium,0.27399156419396875,Baixo
10142,49,98.25,1,4814.25,08/08/2003,Shipped,3,8,2003,Vintage Cars,88,S24_3151,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,0.14709061254327416,Baixo
10154,31,91.17,2,2826.27,10/02/2003,Shipped,4,10,2003,Vintage Cars,88,S24_3151,Boards & Toys Co.,3105552373,4097 Douglas Av.,,Glendale,CA,92561,USA,,Young,Leslie,Small,0.1773224554855671,Baixo
10177,45,72.58,2,3266.1,11/07/2003,Shipped,4,11,2003,Vintage Cars,88,S24_3151,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Medium,0.38133245247082037,Médio
10148,31,73.62,5,2282.22,09/11/2003,Shipped,3,9,2003,Classic Cars,85,S24_3191,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,0.6863253479716371,Alto
10172,24,81.33,2,1951.92,11/05/2003,Shipped,4,11,2003,Classic Cars,85,S24_3191,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Small,0.24065985622067537,Baixo
10182,33,94.17,15,3107.61,11/12/2003,Shipped,4,11,2003,Classic Cars,85,S24_3191,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,0.025263437064756904,Baixo
10204,40,79.62,9,3184.8,12/02/2003,Shipped,4,12,2003,Classic Cars,85,S24_3191,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,0.1887385240671674,Baixo
10302,48,74.48,6,3575.04,10/06/2003,Shipped,4,10,2003,Classic Cars,85,S24_3191,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,0.5115529133176406,Médio
10108,30,63.07,5,1892.1,03/03/2003,Shipped,1,3,2003,Classic Cars,61,S24_3371,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Small,0.8375534735710971,Alto
10122,34,50.21,9,1707.14,05/08/2003,Shipped,2,5,2003,Classic Cars,61,S24_3371,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small,0.4097012036339281,Médio
10135,27,66.13,6,1785.51,07/02/2003,Shipped,3,7,2003,Classic Cars,61,S24_3371,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,0.18486362025621975,Baixo
10147,30,68.58,6,2057.4,09/05/2003,Shipped,3,9,2003,Classic Cars,61,S24_3371,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Small,0.6248642333142814,Médio
10159,50,69.8,1,3490.0,10/10/2003,Shipped,4,10,2003,Classic Cars,61,S24_3371,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium,0.41528165950415596,Médio
10169,34,50.21,1,1707.14,11/04/2003,Shipped,4,11,2003,Classic Cars,61,S24_3371,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,0.9454380075685616,Alto
10181,23,65.52,13,1506.96,11/12/2003,Shipped,4,11,2003,Classic Cars,61,S24_3371,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small,0.37992836263402024,Médio
10203,34,64.9,7,2206.6,12/02/2003,Shipped,4,12,2003,Classic Cars,61,S24_3371,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,0.3827438432849395,Médio
10300,31,58.78,4,1822.18,10/04/2003,Shipped,4,10,2003,Classic Cars,61,S24_3371,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Small,0.6601289150941908,Alto
10143,33,77.59,9,2560.47,08/10/2003,Shipped,3,8,2003,Vintage Cars,65,S24_3420,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small,0.46044435607210926,Médio
10155,34,55.89,7,1900.26,10/06/2003,Shipped,4,10,2003,Vintage Cars,65,S24_3420,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,0.3355046270457259,Médio
10178,27,73.64,6,1988.28,11/08/2003,Shipped,4,11,2003,Vintage Cars,65,S24_3420,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small,0.34609580823095887,Médio
10148,27,100.0,7,3469.5,09/11/2003,Shipped,3,9,2003,Classic Cars,107,S24_3432,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,0.6611775464439532,Alto
10172,22,98.51,4,2167.22,11/05/2003,Shipped,4,11,2003,Classic Cars,107,S24_3432,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Small,0.24564570587271312,Baixo
10182,49,100.0,17,6244.07,11/12/2003,Shipped,4,11,2003,Classic Cars,107,S24_3432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,0.045565866356555344,Baixo
10204,48,91.02,11,4368.96,12/02/2003,Shipped,4,12,2003,Classic Cars,107,S24_3432,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,0.21313177934713506,Baixo
10301,22,96.37,2,2120.14,10/05/2003,Shipped,4,10,2003,Classic Cars,107,S24_3432,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,0.5220498202935382,Médio
10105,50,79.67,1,3983.5,02/11/2003,Shipped,1,2,2003,Vintage Cars,83,S24_3816,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,0.41467330386109136,Médio
10129,50,77.99,1,3899.5,06/12/2003,Shipped,2,6,2003,Vintage Cars,83,S24_3816,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium,0.3133258908760807,Baixo
10143,23,80.51,14,1851.73,08/10/2003,Shipped,3,8,2003,Vintage Cars,83,S24_3816,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small,0.5003696154133265,Médio
10155,37,67.93,12,2513.41,10/06/2003,Shipped,4,10,2003,Vintage Cars,83,S24_3816,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,0.3355303786779952,Médio
10178,21,72.12,11,1514.52,11/08/2003,Shipped,4,11,2003,Vintage Cars,83,S24_3816,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small,0.3822958153042338,Médio
10108,40,100.0,1,5448.8,03/03/2003,Shipped,1,3,2003,Classic Cars,140,S24_3856,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,0.7811884864988341,Alto
10122,43,100.0,5,5494.97,05/08/2003,Shipped,2,5,2003,Classic Cars,140,S24_3856,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium,0.47365752788161064,Médio
10135,47,100.0,2,6336.07,07/02/2003,Shipped,3,7,2003,Classic Cars,140,S24_3856,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,0.25223565327654845,Baixo
10147,23,100.0,2,2906.97,09/05/2003,Shipped,3,9,2003,Classic Cars,140,S24_3856,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Small,0.6577201986755548,Médio
10160,35,100.0,3,4767.7,10/11/2003,Shipped,4,10,2003,Classic Cars,140,S24_3856,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,,Chandler,Michael,Medium,0.46767221488506705,Médio
10170,34,100.0,1,3819.56,11/04/2003,Shipped,4,11,2003,Classic Cars,140,S24_3856,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Medium,0.4237328125771071,Médio
10181,25,100.0,9,3861.75,11/12/2003,Shipped,4,11,2003,Classic Cars,140,S24_3856,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,0.30768924863863506,Baixo
10203,47,100.0,3,6996.42,12/02/2003,Shipped,4,12,2003,Classic Cars,140,S24_3856,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,0.38506640707201395,Médio
10301,50,100.0,11,7723.5,10/05/2003,Shipped,4,10,2003,Classic Cars,140,S24_3856,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Large,0.7881555998576337,Alto
10143,28,66.19,6,1853.32,08/10/2003,Shipped,3,8,2003,Planes,68,S24_3949,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small,0.4723891788888401,Médio
10155,44,77.11,4,3392.84,10/06/2003,Shipped,4,10,2003,Planes,68,S24_3949,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium,0.3378711941474675,Médio
10178,30,72.33,3,2169.9,11/08/2003,Shipped,4,11,2003,Planes,68,S24_3949,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small,0.337158866499033,Médio
10100,49,34.47,1,1689.03,01/06/2003,Shipped,1,1,2003,Vintage Cars,41,S24_3969,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Small,0.3623440775192811,Médio
10149,26,38.98,9,1013.48,09/12/2003,Shipped,3,9,2003,Vintage Cars,41,S24_3969,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue,Small,0.4180591653907416,Médio
10173,35,33.23,11,1163.05,11/05/2003,Shipped,4,11,2003,Vintage Cars,41,S24_3969,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,0.1956651286858495,Baixo
10182,23,42.26,8,971.98,11/12/2003,Shipped,4,11,2003,Vintage Cars,41,S24_3969,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,0.0662100185847216,Baixo
10204,39,33.23,2,1295.97,12/02/2003,Shipped,4,12,2003,Vintage Cars,41,S24_3969,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Small,0.338344016376754,Médio
10115,44,100.0,1,5568.64,04/04/2003,Shipped,2,4,2003,Classic Cars,118,S24_4048,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Medium,0.49119937106649464,Médio
10127,20,96.99,7,1939.8,06/03/2003,Shipped,2,6,2003,Classic Cars,118,S24_4048,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Small,0.30319156128162134,Baixo
10141,40,94.62,1,3784.8,08/01/2003,Shipped,3,8,2003,Classic Cars,118,S24_4048,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,0.49817669680355864,Médio
10176,29,100.0,7,2915.66,11/06/2003,Shipped,4,11,2003,Classic Cars,118,S24_4048,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,0.31409549774898254,Baixo
10207,28,100.0,3,2980.6,12/09/2003,Shipped,4,12,2003,Classic Cars,118,S24_4048,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,Small,0.45830845114874924,Médio
10149,20,90.57,1,1811.4,09/12/2003,Shipped,3,9,2003,Vintage Cars,97,S24_4258,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue,Small,0.4199913106983087,Médio
10173,22,100.0,3,2571.14,11/05/2003,Shipped,4,11,2003,Vintage Cars,97,S24_4258,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,0.1702479964332442,Baixo
10206,33,97.39,10,3213.87,12/05/2003,Shipped,4,12,2003,Vintage Cars,97,S24_4258,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Medium,0.5046065227544976,Médio
10108,31,68.71,10,2130.01,03/03/2003,Shipped,1,3,2003,Classic Cars,80,S24_4620,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Small,0.7610837947708375,Alto
10122,29,71.14,14,2063.06,05/08/2003,Shipped,2,5,2003,Classic Cars,80,S24_4620,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small,0.3474803855386717,Médio
10135,23,87.31,11,2008.13,07/02/2003,Shipped,3,7,2003,Classic Cars,80,S24_4620,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,0.12723136158322346,Baixo
10147,31,64.67,11,2004.77,09/05/2003,Shipped,3,9,2003,Classic Cars,80,S24_4620,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Small,0.5565656945583637,Médio
10159,23,67.1,6,1543.3,10/10/2003,Shipped,4,10,2003,Classic Cars,80,S24_4620,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Small,0.27567083944123166,Baixo
10169,24,94.58,6,2269.92,11/04/2003,Shipped,4,11,2003,Classic Cars,80,S24_4620,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,0.838582241858749,Alto
10180,28,71.14,1,1991.92,11/11/2003,Shipped,4,11,2003,Classic Cars,80,S24_4620,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small,0.371221657283803,Médio
10114,32,100.0,7,3667.52,04/01/2003,Shipped,2,4,2003,Trucks and Buses,96,S32_1268,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Medium,0.34232242401755714,Médio
10175,22,100.0,8,2436.72,11/06/2003,Shipped,4,11,2003,Trucks and Buses,96,S32_1268,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,0.2444327629512131,Baixo
10207,49,80.9,14,3964.1,12/09/2003,Shipped,4,12,2003,Trucks and Buses,96,S32_1268,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,Medium,0.586311974741773,Médio
10108,27,43.45,13,1173.15,03/03/2003,Shipped,1,3,2003,Motorcycles,40,S32_2206,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Small,1.0,Alto
10122,31,44.66,17,1384.46,05/08/2003,Shipped,2,5,2003,Motorcycles,40,S32_2206,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small,0.6970421269025252,Alto
10135,33,40.23,14,1327.59,07/02/2003,Shipped,3,7,2003,Motorcycles,40,S32_2206,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,0.3659408691625473,Médio
10159,35,35.4,9,1239.0,10/10/2003,Shipped,4,10,2003,Motorcycles,40,S32_2206,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Small,0.5086666521241234,Médio
10169,26,39.83,9,1035.58,11/04/2003,Shipped,4,11,2003,Motorcycles,40,S32_2206,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,0.9887238535082571,Alto
10180,34,45.46,4,1545.64,11/11/2003,Shipped,4,11,2003,Motorcycles,40,S32_2206,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small,0.633214510482283,Médio
10114,28,55.73,2,1560.44,04/01/2003,Shipped,2,4,2003,Trucks and Buses,54,S32_2509,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Small,0.4402251525965492,Médio
10127,45,51.95,13,2337.75,06/03/2003,Shipped,2,6,2003,Trucks and Buses,54,S32_2509,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Small,0.4501435826926727,Médio
10141,24,45.99,7,1103.76,08/01/2003,Shipped,3,8,2003,Trucks and Buses,54,S32_2509,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,0.6600144989039097,Alto
10175,50,63.31,3,3165.5,11/06/2003,Shipped,4,11,2003,Trucks and Buses,54,S32_2509,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium,0.3202142126378494,Baixo
10207,27,60.06,9,1621.62,12/09/2003,Shipped,4,12,2003,Trucks and Buses,54,S32_2509,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,Small,0.6067900701084091,Médio
10116,27,63.38,1,1711.26,04/11/2003,Shipped,2,4,2003,Trains,62,S32_3207,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Small,0.2771733164257721,Baixo
10127,29,70.84,6,2054.36,06/03/2003,Shipped,2,6,2003,Trains,62,S32_3207,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Small,0.3418841244413867,Médio
